FMID,MarketName,MarketNameAndState,Website,Facebook,FacebookClustered,FacebookUnclear,FacebookUsernameNoAt,FacebookUsernamesWithAt,FacebookUsernamesToURL,FacebookValidURLS,Twitter,TwitterClustered,TwitterUsernamesNoAt,TwitterUsernameWithAt,TwitterUsernameToUrls,TwitterValidUrls,Youtube,YoutubeAccountNames,YoutubeUsernames,YoutubeURLs,OtherMedia,OtherMediaCopy,Instagram,InstagramExtractUsername,InstagramAmbiguous,InstagramToManuallyClean,InstagramUsername,InstagramURLS,street,city,County,State,zip,Season1Date,Season1DateToConvert,Season1DateInvalid,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,updateYear
1011213,441 Ministries Farm Stand,441 Ministries Farm Stand | New York,,,,,,,,,,,,,,,,,,,,,,,,,,,441 Parsells Avenue,Rochester,Monroe,New York,14609,,,,Tue: 3:00 PM-7:00 PM;,,,,,,,-77.566605,43.165833,,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/8/2015 9:22:25 AM,2015-01-01T01:00:00Z
1010965,4th and Lehigh Farmers' Market,4th and Lehigh Farmers' Market | Pennsylvania,http://thefoodtrust.org/farmers-markets/market/fairhill-square,,,,,,,,,,,,,,,,,,,,,,,,,,N 4th Street and W. Lehigh Avenue,Philadelphia,Philadelphia,Pennsylvania,19133,06/01/2015 to 11/22/2015,,,Tue: 1:00 PM-5:00 PM;,,,,,,,-75.138657,39.991749,,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 3:11:40 PM,2015-01-01T01:00:00Z
1006234,4th Street Farmers Market,4th Street Farmers Market | Colorado,http://www.4thstreetfarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,315 East 4th St.,Larimer,,Colorado,,,,,,,,,,,,-105.073,40.395401,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011-01-01T01:00:00Z
1006494,52 & Shadeland Avenue Farmers Market,52 & Shadeland Avenue Farmers Market | Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,5200 N. Shadeland Avenue,Indianapolis,,Indiana,46226,,,,,,,,,,,-86.0476,39.848099,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1005304,52nd and Haverford Farmers' Market,52nd and Haverford Farmers' Market | Pennsylvania,http://thefoodtrust.org/farmers-markets/market/52nd-haverford,,,,,,,,,,,,,,,,,,,,,,,,,,N 52nd Street and Haverford Avenue,Philadelphia,Philadelphia,Pennsylvania,19139,06/01/2015 to 11/15/2015,,,Wed: 1:00 PM-5:00 PM;,,,,,,,-75.224495,39.965054,,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 2:38:14 PM,2015-01-01T01:00:00Z
1000060,57th Street Greenmarket,57th Street Greenmarket | New York,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,https://www.facebook.com/ManhattanGreenmarkets,,,,,https://www.facebook.com/ManhattanGreenmarkets,,,,,,,,,,,,,,,,,,,W 57 St. & 9 Ave,New York,New York,New York,10019,04/20/2013 to 12/21/2013,,,Wed: 8:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;,,,,,,,-73.98584,40.768158,Other,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 11:06:00 AM,2013-01-01T01:00:00Z
1005306,58th and Chester Farmers' Market,58th and Chester Farmers' Market | Pennsylvania,http://thefoodtrust.org/farmers-markets/market/58th-chester,,,,,,,,,,,,,,,,,,,,,,,,,,58th Street and Chester Avenue,Philadelphia,Philadelphia,Pennsylvania,19143,06/01/2015 to 11/01/2015,,,Wed: 2:00 PM-6:00 PM;,,,,,,,-75.228302,39.935722,,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 2:35:04 PM,2015-01-01T01:00:00Z
1018965,61st Street Farmers Market,61st Street Farmers Market | Illinois,https://experimentalstation.org/market,61market,61market,,@61market,@61market,https://www.facebook.com/61market,https://www.facebook.com/61market,61market,61market,@61market,@61market,https://www.twitter.com/61market,https://www.twitter.com/61market,,,,,Instagram: ,Instagram: ,Instagram,,Instagram,,,"May exist, unclear Instagram details provided",6100 S. Blackstone Ave,Chicago,Cook,Illinois,60637,05/12/2018 to 12/15/2018,,,Sat: 9:00 AM-2:00 PM;,,,,,,,-87.590591,41.784081,,Y,N,N,N,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,2/23/2018 4:18:31 PM,2018-01-01T01:00:00Z
1000061,79th Street Greenmarket,79th Street Greenmarket | New York,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,https://www.facebook.com/ManhattanGreenmarkets,,,,,https://www.facebook.com/ManhattanGreenmarkets,,,,,,,,,,,,,,,,,,,Columbus - W 78 & 81 Sts.,New York,New York,New York,10024,01/01/2013 to 12/31/2013,,,Sun: 8:00 AM-5:00 PM;,,,,,,,-73.9757,40.781799,Other,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 10:54:51 AM,2013-01-01T01:00:00Z
1000062,82nd Street Greenmarket,82nd Street Greenmarket | New York,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,https://www.facebook.com/ManhattanGreenmarkets,,,,,https://www.facebook.com/ManhattanGreenmarkets,,,,,,,,,,,,,,,,,,,E 82nd St. - 1st & York Ave,New York,New York,New York,10028,01/01/2013 to 12/31/2013,,,Sat: 9:00 AM-2:30 PM;,,,,,,,-73.950089,40.77375,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 10:50:27 AM,2013-01-01T01:00:00Z
1008391,84 west farmers market (Dothan),84 west farmers market (Dothan) | Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dothan,Houston,Alabama,,06/06/2013 to 08/08/2013,,,Thu: 3:00 PM-6:00 PM;,,,,,,,-85.449944,31.232252,,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/15/2014 9:29:24 AM,2014-01-01T01:00:00Z
1001961,8th Avenue City Farmers Market,8th Avenue City Farmers Market | Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,8th Ave & 2nd St SE,Cedar Rapids,Linn,Iowa,52401,May to October,May to October,,Tue:4:00 PM - 6:00 PM;Sat:7:30 AM - 12:00 PM;,,,,,,,-91.662651,41.972836,Local government building grounds,Y,Y,N,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,4/25/2012 1:17:22 PM,2012-01-01T01:00:00Z
1000063,92nd Street Greenmarket,92nd Street Greenmarket | New York,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,https://www.facebook.com/ManhattanGreenmarkets,,,,,https://www.facebook.com/ManhattanGreenmarkets,,,,,,,,,,,,,,,,,,,1st Ave - E 92nd & 93 Sts.,New York,New York,New York,10128,06/23/2013 to 11/24/2013,,,Sun: 9:00 AM-4:00 PM;,,,,,,,-73.946419,40.78093,Other,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 10:43:59 AM,2013-01-01T01:00:00Z
1000064,97th Street Greenmarket,97th Street Greenmarket | New York,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,https://www.facebook.com/ManhattanGreenmarkets,,,,,https://www.facebook.com/ManhattanGreenmarkets,,,,,,,,,,,,,,,,,,,W 97 St. & Columbus,New York,New York,New York,10025,01/01/2013 to 12/31/2013,,,Fri: 8:00 AM-2:00 PM;,,,,,,,-73.96701,40.79356,Other,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 10:39:55 AM,2013-01-01T01:00:00Z
1011989,9th and Grand Farmers Market,9th and Grand Farmers Market | Kansas,http://Farmtoforkks.com,,,,,,,,,,,,,,,,,,,,,,,,,,304 West Grand Avenue,Salina,Saline,Kansas,67401,05/10/2016 to 09/27/2016,,,Tue: 4:00 PM-7:00 PM;,,,,,,,-97.611748,38.852837,,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,5/28/2016 3:39:24 PM,2016-01-01T01:00:00Z
1000986,9th West Farmers Market/People's Market ,9th West Farmers Market/People's Market  | Utah,http://www.9thwestfarmersmarket.org,https://www.facebook.com/9thwestfarmersmarket,https://www.facebook.com/9thwestfarmersmarket,,,,,https://www.facebook.com/9thwestfarmersmarket,https://twitter.com/peoplesmarket,https://twitter.com/peoplesmarket,,,,https://twitter.com/peoplesmarket,,,,,,,,,,,,,1060 South 900 West,SALT LAKE CITY,Salt Lake,Utah,84110,05/12/2013 to 10/20/2013,,,Sun: 9:00 AM-2:00 PM;,06/26/2016 to 08/01/2016,,,,,,-111.91953,40.747017,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,6/28/2016 1:05:51 AM,2016-01-01T01:00:00Z
1010617,A + Organic Farmers Market,A + Organic Farmers Market | Florida,http://organicgrowndirect.com/,https://www.facebook.com/OrganicProduceDelivery,https://www.facebook.com/OrganicProduceDelivery,,,,,https://www.facebook.com/OrganicProduceDelivery,https://twitter.com/OrganicGrownDr,https://twitter.com/OrganicGrownDr,,,,https://twitter.com/OrganicGrownDr,http://www.youtube.com/user/OrganicGrownDirect,,,http://www.youtube.com/user/OrganicGrownDirect,http://organicgrowndirect.com/shop,http://organicgrowndirect.com/shop,,,,,,,Lee Rd. Farm,Boynton Beach ,Palm Beach,Florida,33473,,,,,,,,,,,-80.221054,26.489351,,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,9/29/2014 1:37:38 PM,2014-01-01T01:00:00Z
1009004,A Growers' Market,A Growers' Market | Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,229 Lake Ella Drive,Tallahassee ,Leon,Florida,32303,01/01/2018 to 12/31/2018,,,Wed: 12:00 PM-6:00 PM;Sat: 11:00 AM-3:00 PM;,,,,,,,-84.279877,30.461952,,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,7/29/2018 12:47:57 PM,2018-01-01T01:00:00Z
1007585,AAMC Farmers's Market,AAMC Farmers's Market | Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,"2001 Medical Parkway, Sajak Pavilion",Annapolis,Anne Arundel,Maryland,21401,,,,,,,,,,,-76.612297,39.006001,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/23/2011 11:54:21 PM,2011-01-01T01:00:00Z
1004573,Abbeville Farmers Market,Abbeville Farmers Market | South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Trinity Street at Livery Stable,Abbeville,Abbeville,South Carolina,29620,06/06/2013 to 10/04/2013,,,Thu: 4:00 PM-8:00 PM;Fri: 7:00 AM-12:00 PM;,,,,,,,-82.380241,34.177429,Local government building grounds,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/11/2013 1:41:58 PM,2013-01-01T01:00:00Z
1009028,ABBEVILLE FARMERS MARKET,ABBEVILLE FARMERS MARKET | Alabama,,https://www.facebook.com/pages/Abbeville-Farmers-Market/234180039938887,https://www.facebook.com/pages/Abbeville-Farmers-Market/234180039938887,,,,,https://www.facebook.com/pages/Abbeville-Farmers-Market/234180039938887,,,,,,,,,,,,,,,,,,,Kirkland Street,Abbeville ,Henry,Alabama,,06/06/2014 to 07/25/2014,,,Fri: 3:00 PM-6:00 PM;,,,,,,,-85.250366,31.571272,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/5/2014 7:27:30 PM,2014-01-01T01:00:00Z
1004598,Abbotsford Farmers Market,Abbotsford Farmers Market | Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,1011 East Spruce St.,Abbotsford,Clark,Wisconsin,54405,May to October,May to October,,Tue:1:30 PM - 5:30 PM;,,,,,,,-90.307144,44.945663,Private business parking lot,N,Y,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,5/7/2012 10:47:54 AM,2012-01-01T01:00:00Z
1003865,Abbott Northwestern Farmers Market,Abbott Northwestern Farmers Market | Minnesota,http://www.iatp.org/minimarkets,,,,,,,,,,,,,,,,,,,,,,,,,,800 E 28th St,Minneapolis,Hennepin,Minnesota,,,,,,,,,,,,-93.262901,44.955601,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 26 2010 11:24PM,2010-01-01T01:00:00Z
1002947,Aberdeen Farmers Market,Aberdeen Farmers Market | South Dakota,http://www.dakotaflavor.com/category.asp?catid=12,,,,,,,,,,,,,,,,,,,,,,,,,,"2nd Ave., S.E. & S. Lincoln Street",Aberdeen,Brown,South Dakota,57401,,,,,,,,,,,-98.486603,45.4631,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1019473,Aberdeen Sunday Market,Aberdeen Sunday Market | Washington,http://www.aberdeensundaymarket.org,Facebook.com/AberdeenSundayMarket,Facebook.com/AberdeenSundayMarket,,,,,Facebook.com/AberdeenSundayMarket,,,,,,,,,,,,,,,,,,,Broadway between Heron & State St,Aberdeen,Grays Harbor,Washington,98520,05/26/2019 to 09/15/2019,,,Sun: 10:00 AM-3:00 PM;,,,,,,,-123.81641,46.972973,,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,4/14/2019 8:55:10 PM,2019-01-01T01:00:00Z
1004031,Abilene Farmers Market,Abilene Farmers Market | Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,East 1st & Buckeye St.,Abilene,Dickinson,Kansas,67410,,,,,,,,,,,-97.213898,38.915298,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1010487,Abingdon Farmers Market,Abingdon Farmers Market | Virginia,http://www.abingdonfarmersmarket.com,https://www.facebook.com/abingdonfarmersmarket,https://www.facebook.com/abingdonfarmersmarket,,,,,https://www.facebook.com/abingdonfarmersmarket,,,,,,,,,,,,,,,,,,,Corner of Remsburg Drive & Cummings St,Abingdon ,Washington,Virginia,24210,04/16/2016 to 11/22/2016,,,Tue: 3pm-6pm;Sat: 8am-1pm;,11/26/2016 to 12/24/2016,Sat: 10:00 AM-12:00 PM;,01/02/2016 to 04/09/2016,Sat: 10:00 AM-12:00 PM;,,,-81.977097,36.708935,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3/2/2016 10:20:28 AM,2016-01-01T01:00:00Z
1000065,Abingdon Square Greenmarket,Abingdon Square Greenmarket | New York,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,https://www.facebook.com/ManhattanGreenmarkets,,,,,https://www.facebook.com/ManhattanGreenmarkets,,,,,,,,,,,,,,,,,,,W12 St. & 8th Ave,New York,New York,New York,10014,01/01/2013 to 12/31/2013,,,Sat: 8:00 AM-2:00 PM;,,,,,,,-74.00528,40.737179,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 10:36:51 AM,2013-01-01T01:00:00Z
1006988,Abington,Abington | Massachusetts,http://www.abingtonsage.com,,,,,,,,,,,,,,,,,,,,,,,,,,362 Plymouth Street,Abington,Plymouth,Massachusetts,02351,07/13/2013 to 09/21/2013,,,Sat: 9:00 AM-12:00 PM;,,,,,,,-70.936897,42.118999,Local government building grounds,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 10:44:35 AM,2014-01-01T01:00:00Z
1007070,Abington Farmers Market,Abington Farmers Market | Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,12055 Rose Drove,Clarks Summit,Lackawanna,Pennsylvania,,,,,,,,,,,,-75.774597,41.424999,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1019695,Abita Springs Art & Farmers Market ,Abita Springs Art & Farmers Market  | Louisiana,https://www.townofabitasprings.com/farmers-market,https://www.facebook.com/abitasprings.farmersmarket/,https://www.facebook.com/abitasprings.farmersmarket/,,,,,https://www.facebook.com/abitasprings.farmersmarket/,,,,,,,,,,,https://www.instagram.com/abitasprings.farmersmarket/,https://www.instagram.com/abitasprings.farmersmarket/,https://www.instagram.com/abitasprings.farmersmarket/,,,,,https://www.instagram.com/abitasprings.farmersmarket/,22049 Main Street,Abita Springs ,St. Tammany,Louisiana,70420,,,,Sun: 11:00 AM-3:00 PM;,,,,,,,-90.03891,30.479065,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,9/16/2019 3:16:48 PM,2019-01-01T01:00:00Z
1004762,ABQ Uptown Growers' Market,ABQ Uptown Growers' Market | New Mexico,http://www.abquptowngrowersmarket.org,,,,,,,,,,,,,,,,,,,,,,,,,,NE parking lot of ABQ Uptown shopping center,Albququerque,Bernalillo,New Mexico,,10/25/2014 to ,,10/25/2014 to ,Sat: 7:00 AM-12:00 PM;,,,,,,,-106.56584,35.103989,Other,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/5/2014 2:51:15 PM,2014-01-01T01:00:00Z
1009543,ABV Farm Market,ABV Farm Market | Pennsylvania,http://www.appleblossomvillage.com/,https://www.facebook.com/pages/Apple-Blossom-Village/105223639518965,https://www.facebook.com/pages/Apple-Blossom-Village/105223639518965,,,,,https://www.facebook.com/pages/Apple-Blossom-Village/105223639518965,,,,,,,,,,,,,,,,,,,690 Allegheny Road,Mount Bethe,,Pennsylvania,18343,,,,,,,,,,,-75.0998,40.874298,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01T01:00:00Z
1002108,Acadia Farmers' Market in Town Hill,Acadia Farmers' Market in Town Hill | Maine,,www.Facebook.com/AcadiaFarmersMarket,www.Facebook.com/AcadiaFarmersMarket,,,,,www.Facebook.com/AcadiaFarmersMarket,,,,,,,,,,,,,,,,,,,,Town Hill,Hancock,Maine,,,,,,,,,,,,-68.971603,44.590801,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1007575,Acadiana Farmers Market,Acadiana Farmers Market | Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,801 Foreman Drive,Opelousas,Lafayette,Louisiana,70570,,,,,,,,,,,-92.0634,30.214701,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011-01-01T01:00:00Z
1005122,Ace Farmers Market,Ace Farmers Market | New York,,,,,,,,,,,,,,,,,,,,,,,,,,,115 Black River Blvd,Rome,Oneida,New York,,,,,,,,,,,,-75.454102,43.209801,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011-01-01T01:00:00Z
1008461,Acme Ranch Truck Patch,Acme Ranch Truck Patch | Missouri,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1877,,,,,,,,,,,,,,,,,,,,,,,,,,RR1 Box 146,Birch Tree,Shannon,Missouri,65438,,,,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;,,,,,,,-91.492638,36.991165,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,N,-,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,6/25/2013 3:20:55 PM,2013-01-01T01:00:00Z
1011180,Acreage Green Market,Acreage Green Market | Florida,http://Www.AcreageGreenMarket.com,https://www.facebook.com/AcreageGreenmarket,https://www.facebook.com/AcreageGreenmarket,,,,,https://www.facebook.com/AcreageGreenmarket,,,,,,,,,,,,,,,,,,,6701 140th Ave. North,Loxahatchee,Palm Beach,Florida,33470,05/31/2015 to 05/29/2016,,,Sun: 9:00 AM-2:00 PM;,06/07/2015,Sun: 9:00 AM-1:00 PM;,,,,,-80.263351,26.775639,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,5/21/2015 2:02:58 AM,2015-01-01T01:00:00Z
1003469,Acton-Boxborough Farmers Market,Acton-Boxborough Farmers Market | Massachusetts,http://www.ABFarmersMarket.org,,,,,,,,,,,,,,,,,,,,,,,,,,1 Pearl St,Acton,Middlesex,Massachusetts,01720,"June 19, 2012 to October 21, 2012","June 19, 2012 to October 21, 2012",,sun:10:00 AM - 1:00 PM;,,,,,,,-71.474152,42.475182,Closed-off public street,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,5/24/2012 1:08:35 PM,2012-01-01T01:00:00Z
1018003,Acushnet Farmers Market,Acushnet Farmers Market | Massachusetts,http://www.acushnetfarmersmarket.com,www.facebook.com/pages/Acushnet-Farmers-Market,www.facebook.com/pages/Acushnet-Farmers-Market,,,,,www.facebook.com/pages/Acushnet-Farmers-Market,,,,,,,,,,,http://instagram.com/Acushnetfarmersmarket,http://instagram.com/Acushnetfarmersmarket,http://instagram.com/Acushnetfarmersmarket,,,,,http://instagram.com/Acushnetfarmersmarket,186 Leonard Street,Acushnet,Bristol,Massachusetts,02743,06/03/2017 to 09/30/2017,,,Sat: 9:00 AM-1:00 PM;,,,,,,,-70.900856,41.720051,,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,5/18/2017 7:04:50 PM,2017-01-01T01:00:00Z
1007519,Acworth Farmers Market,Acworth Farmers Market | Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,Main and Lemon Streets,Acworth,Cobb,Georgia,,,,,,,,,,,,-84.676697,34.065701,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01T01:00:00Z
1001393,Ada Farmer's Market,Ada Farmer's Market | Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,12th Street and Townsend,Ada,Pontotoc,Oklahoma,74820,04/01/2010 to 11/31/2010,,,Wed: 7:00 AM-;Sat: 7:00 AM-;,,,,,,,-96.679871,34.77359,Private business parking lot,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/2/2014 10:18:53 AM,2014-01-01T01:00:00Z
1001083,Ada Farmers' Market,Ada Farmers' Market | Michigan,http://www.adafarmersmarket.com,https://www.facebook.com/adafarmersmarket,https://www.facebook.com/adafarmersmarket,,,,,https://www.facebook.com/adafarmersmarket,https://twitter.com/AdaFarmersMkt,https://twitter.com/AdaFarmersMkt,,,,https://twitter.com/AdaFarmersMkt,,,,,,,,,,,,,7239 Thornapple River Dr.,Ada,Kent,Michigan,49301,06/09/2015 to 10/27/2015,,,Tue: 11:00 AM-4:00 PM;,,,,,,,-85.488968,42.955372,,Y,N,N,N,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,3/19/2015 11:44:10 AM,2015-01-01T01:00:00Z
1006969,AdairCo Farmers Market,AdairCo Farmers Market | Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,"409 Fairground Street, Adair County co-op ext service parking lot",Columbia,Adair County,Kentucky,,,,,,,,,,,,-85.296997,37.104301,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011-01-01T01:00:00Z
1010467,Adairsville Farmers' Market,Adairsville Farmers' Market | Georgia,http://www.adairsvillefarmersmarket.com,Adairsville Farmers Market,Adairsville Farmers Market,Adairsville Farmers Market,,,,,,,,,,,,,,,,,,,,,,,7446 Ga 140,Adairsville,Bartow,Georgia,30103,06/07/2014 to 09/27/2014,,,Sun: 8:00 AM-11:30 PM;,,,,,,,-84.929565,34.375729,Private business parking lot,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/7/2014 10:08:33 AM,2014-01-01T01:00:00Z
1019846,Adams County Farmer's Market,Adams County Farmer's Market | Ohio,,facebook.com/acohfarmersmarket,facebook.com/acohfarmersmarket,,,,,facebook.com/acohfarmersmarket,,,,,,,,,,,instagram.com/acohfarmersmarket,instagram.com/acohfarmersmarket,instagram.com/acohfarmersmarket,,,,,instagram.com/acohfarmersmarket,110 W. Main St.,West Union,Adams,Ohio,45693,05/16/2020 to 09/26/2020,,,Sat: 9:00 AM-1:00 PM;,,,,,,,-83.546455,38.795338,,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,4/23/2020 10:57:08 AM,2020-01-01T01:00:00Z
